Query,Time,Value,Unit
"text=""Barack Obama""",2012-07-20,35,seconds
"text=""Barack Obama""",2012-07-21,3,seconds
"text=""Barack Obama""",2012-07-22,40.764,seconds
"text=""Barack Obama""",2012-07-23,39,seconds
"text=""Barack Obama""",2012-07-24,73,seconds
"text=""Barack Obama""",2012-07-25,70.905,seconds
"text=""Barack Obama""",2012-07-26,91,seconds
"text=""Barack Obama""",2012-07-27,81,seconds
"text=""Barack Obama""",2012-07-28,26,seconds
"text=""Barack Obama""",2012-07-29,44,seconds
"text=""Barack Obama""",2012-07-30,102,seconds
"text=""Barack Obama""",2012-07-31,87,seconds
"text=""Barack Obama""",2012-08-01,67,seconds
"text=""Barack Obama""",2012-08-02,91,seconds
"text=""Barack Obama""",2012-08-03,64.006,seconds
"text=""Barack Obama""",2012-08-04,43,seconds
"text=""Barack Obama""",2012-08-05,30,seconds
"text=""Barack Obama""",2012-08-06,47.083,seconds
"text=""Barack Obama""",2012-08-07,109,seconds
"text=""Barack Obama""",2012-08-08,90,seconds
"text=""Barack Obama""",2012-08-09,78,seconds
"text=""Barack Obama""",2012-08-10,60,seconds
"text=""Barack Obama""",2012-08-11,90,seconds
"text=""Barack Obama""",2012-08-12,71,seconds
"text=""Barack Obama""",2012-08-13,126,seconds
"text=""Barack Obama""",2012-08-14,136,seconds
"text=""Barack Obama""",2012-08-15,120,seconds
"text=""Barack Obama""",2012-08-16,108.388,seconds
"text=""Barack Obama""",2012-08-17,66.304,seconds
"text=""Barack Obama""",2012-08-18,43,seconds
"text=""Barack Obama""",2012-08-19,31,seconds
"text=""Barack Obama""",2012-08-20,57,seconds
"text=""Barack Obama""",2012-08-21,46,seconds
"text=""Barack Obama""",2012-08-22,99.269,seconds
"text=""Barack Obama""",2012-08-23,137,seconds
"text=""Barack Obama""",2012-08-24,132.717,seconds
"text=""Barack Obama""",2012-08-25,97,seconds
"text=""Barack Obama""",2012-08-26,101.895,seconds
"text=""Barack Obama""",2012-08-27,88,seconds
"text=""Barack Obama""",2012-08-28,128,seconds
"text=""Barack Obama""",2012-08-29,130.794,seconds
"text=""Barack Obama""",2012-08-30,175.211,seconds
"text=""Barack Obama""",2012-08-31,188,seconds
"text=""Barack Obama""",2012-09-01,126,seconds
"text=""Barack Obama""",2012-09-02,165.834,seconds
"text=""Barack Obama""",2012-09-03,417.065,seconds
"text=""Barack Obama""",2012-09-04,348.968,seconds
"text=""Barack Obama""",2012-09-05,391.259,seconds
"text=""Barack Obama""",2012-09-06,354.545,seconds
"text=""Barack Obama""",2012-09-07,207.065,seconds
"text=""Barack Obama""",2012-09-08,163,seconds
"text=""Barack Obama""",2012-09-09,113,seconds
"text=""Barack Obama""",2012-09-10,103,seconds
"text=""Barack Obama""",2012-09-11,93,seconds
"text=""Barack Obama""",2012-09-12,68,seconds
"text=""Barack Obama""",2012-09-13,75,seconds
"text=""Barack Obama""",2012-09-14,70.709,seconds
"text=""Barack Obama""",2012-09-15,82.855,seconds
"text=""Barack Obama""",2012-09-16,59.594,seconds
"text=""Barack Obama""",2012-09-17,88,seconds
"text=""Barack Obama""",2012-09-18,159.326,seconds
"text=""Barack Obama""",2012-09-19,176,seconds
"text=""Barack Obama""",2012-09-20,140.980,seconds
"text=""Barack Obama""",2012-09-21,100,seconds
"text=""Barack Obama""",2012-09-22,117,seconds
"text=""Barack Obama""",2012-09-23,89,seconds
"text=""Barack Obama""",2012-09-24,99.693,seconds
"text=""Barack Obama""",2012-09-25,85,seconds
"text=""Barack Obama""",2012-09-26,145.995,seconds
"text=""Barack Obama""",2012-09-27,95.670,seconds
"text=""Barack Obama""",2012-09-28,140,seconds
"text=""Barack Obama""",2012-09-29,129.930,seconds
"text=""Barack Obama""",2012-09-30,95.930,seconds
"text=""Barack Obama""",2012-10-01,127.460,seconds
"text=""Barack Obama""",2012-10-02,119.473,seconds
"text=""Barack Obama""",2012-10-03,230,seconds
"text=""Barack Obama""",2012-10-04,250.426,seconds
"text=""Barack Obama""",2012-10-05,196,seconds
"text=""Barack Obama""",2012-10-06,140,seconds
"text=""Barack Obama""",2012-10-07,108.547,seconds
"text=""Barack Obama""",2012-10-08,131,seconds
"text=""Barack Obama""",2012-10-09,114,seconds
"text=""Barack Obama""",2012-10-10,117,seconds
"text=""Barack Obama""",2012-10-11,126,seconds
"text=""Barack Obama""",2012-10-12,93,seconds
"text=""Barack Obama""",2012-10-13,91,seconds
"text=""Barack Obama""",2012-10-14,66.263,seconds
"text=""Barack Obama""",2012-10-15,154.149,seconds
"text=""Barack Obama""",2012-10-16,173.869,seconds
"text=""Barack Obama""",2012-10-17,173,seconds
"text=""Barack Obama""",2012-10-18,147.289,seconds
"text=""Barack Obama""",2012-10-19,110,seconds
"text=""Barack Obama""",2012-10-20,82,seconds
"text=""Barack Obama""",2012-10-21,33,seconds
"text=""Barack Obama""",2012-10-22,148.010,seconds
"text=""Barack Obama""",2012-10-23,157.848,seconds
"text=""Barack Obama""",2012-10-24,150.965,seconds
"text=""Barack Obama""",2012-10-25,148,seconds
"text=""Barack Obama""",2012-10-26,195,seconds
"text=""Barack Obama""",2012-10-27,141,seconds
"text=""Barack Obama""",2012-10-28,92,seconds
"text=""Barack Obama""",2012-10-29,59,seconds
"text=""Barack Obama""",2012-10-30,38,seconds
"text=""Barack Obama""",2012-10-31,105.940,seconds
"text=""Barack Obama""",2012-11-01,151,seconds
"text=""Barack Obama""",2012-11-02,134,seconds
"text=""Barack Obama""",2012-11-03,209,seconds
"text=""Barack Obama""",2012-11-04,297.985,seconds
"text=""Barack Obama""",2012-11-05,199.655,seconds
"text=""Barack Obama""",2012-11-06,223,seconds
"text=""Mitt Romney""",2011-01-17,3,seconds
"text=""Mitt Romney""",2011-01-18,9,seconds
"text=""Mitt Romney""",2011-01-19,12,seconds
"text=""Mitt Romney""",2011-01-20,8,seconds
"text=""Mitt Romney""",2011-01-21,14,seconds
"text=""Mitt Romney""",2011-01-22,32,seconds
"text=""Mitt Romney""",2011-01-23,39,seconds
"text=""Mitt Romney""",2011-01-24,43,seconds
"text=""Mitt Romney""",2011-01-25,13,seconds
"text=""Mitt Romney""",2011-01-26,10,seconds
"text=""Mitt Romney""",2011-01-27,31,seconds
"text=""Mitt Romney""",2011-01-28,19,seconds
"text=""Mitt Romney""",2011-01-30,9,seconds
"text=""Mitt Romney""",2011-01-31,14,seconds
"text=""Mitt Romney""",2011-02-01,37,seconds
"text=""Mitt Romney""",2011-02-02,36,seconds
"text=""Mitt Romney""",2011-02-03,15,seconds
"text=""Mitt Romney""",2011-02-04,6,seconds
"text=""Mitt Romney""",2011-02-07,8,seconds
"text=""Mitt Romney""",2011-02-08,33.189,seconds
"text=""Mitt Romney""",2011-02-09,18,seconds
"text=""Mitt Romney""",2011-02-10,2,seconds
"text=""Mitt Romney""",2011-02-11,10,seconds
"text=""Mitt Romney""",2011-02-12,53,seconds
"text=""Mitt Romney""",2011-02-13,53,seconds
"text=""Mitt Romney""",2011-02-14,51,seconds
"text=""Mitt Romney""",2011-02-15,30,seconds
"text=""Mitt Romney""",2011-02-16,18,seconds
"text=""Mitt Romney""",2011-02-17,7,seconds
"text=""Mitt Romney""",2011-02-18,3,seconds
"text=""Mitt Romney""",2011-02-19,3,seconds
"text=""Mitt Romney""",2011-02-21,2,seconds
"text=""Mitt Romney""",2011-02-22,13,seconds
"text=""Mitt Romney""",2011-02-23,10,seconds
"text=""Mitt Romney""",2011-02-24,8,seconds
"text=""Mitt Romney""",2011-02-25,17,seconds
"text=""Mitt Romney""",2011-02-26,2,seconds
"text=""Mitt Romney""",2011-02-27,5,seconds
"text=""Mitt Romney""",2011-02-28,34,seconds
"text=""Mitt Romney""",2011-03-01,33,seconds
"text=""Mitt Romney""",2011-03-02,37,seconds
"text=""Mitt Romney""",2011-03-03,15,seconds
"text=""Mitt Romney""",2011-03-04,19,seconds
"text=""Mitt Romney""",2011-03-05,10,seconds
"text=""Mitt Romney""",2011-03-06,55,seconds
"text=""Mitt Romney""",2011-03-07,71,seconds
"text=""Mitt Romney""",2011-03-08,36,seconds
"text=""Mitt Romney""",2011-03-09,4,seconds
"text=""Mitt Romney""",2011-03-10,9,seconds
"text=""Mitt Romney""",2011-03-11,2,seconds
"text=""Mitt Romney""",2011-03-13,15,seconds
"text=""Mitt Romney""",2011-03-14,11,seconds
"text=""Mitt Romney""",2011-03-15,4,seconds
"text=""Mitt Romney""",2011-03-16,2,seconds
"text=""Mitt Romney""",2011-03-17,6,seconds
"text=""Mitt Romney""",2011-03-18,5,seconds
"text=""Mitt Romney""",2011-03-21,7,seconds
"text=""Mitt Romney""",2011-03-22,34,seconds
"text=""Mitt Romney""",2011-03-23,20,seconds
"text=""Mitt Romney""",2011-03-24,16,seconds
"text=""Mitt Romney""",2011-03-25,24,seconds
"text=""Mitt Romney""",2011-03-26,9,seconds
"text=""Mitt Romney""",2011-03-27,9,seconds
"text=""Mitt Romney""",2011-03-28,11.992,seconds
"text=""Mitt Romney""",2011-03-29,11.852,seconds
"text=""Mitt Romney""",2011-03-30,12,seconds
"text=""Mitt Romney""",2011-03-31,15,seconds
"text=""Mitt Romney""",2011-04-01,18,seconds
"text=""Mitt Romney""",2011-04-02,6,seconds
"text=""Mitt Romney""",2011-04-03,15,seconds
"text=""Mitt Romney""",2011-04-04,28,seconds
"text=""Mitt Romney""",2011-04-05,14,seconds
"text=""Mitt Romney""",2011-04-06,17,seconds
"text=""Mitt Romney""",2011-04-07,25,seconds
"text=""Mitt Romney""",2011-04-08,6,seconds
"text=""Mitt Romney""",2011-04-10,3,seconds
"text=""Mitt Romney""",2011-04-11,65,seconds
"text=""Mitt Romney""",2011-04-12,127.872,seconds
"text=""Mitt Romney""",2011-04-13,59.890,seconds
"text=""Mitt Romney""",2011-04-14,15,seconds
"text=""Mitt Romney""",2011-04-15,38,seconds
"text=""Mitt Romney""",2011-04-16,13,seconds
"text=""Mitt Romney""",2011-04-17,51.547,seconds
"text=""Mitt Romney""",2011-04-18,115,seconds
"text=""Mitt Romney""",2011-04-19,55,seconds
"text=""Mitt Romney""",2011-04-20,27,seconds
"text=""Mitt Romney""",2011-04-21,39.460,seconds
"text=""Mitt Romney""",2011-04-22,23.982,seconds
"text=""Mitt Romney""",2011-04-23,10,seconds
"text=""Mitt Romney""",2011-04-24,15,seconds
"text=""Mitt Romney""",2011-04-25,25,seconds
"text=""Mitt Romney""",2011-04-26,70,seconds
"text=""Mitt Romney""",2011-04-27,28,seconds
"text=""Mitt Romney""",2011-04-28,18.017,seconds
"text=""Mitt Romney""",2011-04-29,17,seconds
"text=""Mitt Romney""",2011-04-30,20.550,seconds
"text=""Mitt Romney""",2011-05-01,17,seconds
"text=""Mitt Romney""",2011-05-03,4,seconds
"text=""Mitt Romney""",2011-05-04,10,seconds
"text=""Mitt Romney""",2011-05-05,8,seconds
"text=""Mitt Romney""",2011-05-06,19,seconds
"text=""Mitt Romney""",2011-05-07,5,seconds
"text=""Mitt Romney""",2011-05-08,4.795,seconds
"text=""Mitt Romney""",2011-05-09,17,seconds
"text=""Mitt Romney""",2011-05-10,32,seconds
"text=""Mitt Romney""",2011-05-11,33.845,seconds
"text=""Mitt Romney""",2011-05-12,158.519,seconds
"text=""Mitt Romney""",2011-05-13,111,seconds
"text=""Mitt Romney""",2011-05-14,43,seconds
"text=""Mitt Romney""",2011-05-15,71.780,seconds
"text=""Mitt Romney""",2011-05-16,113,seconds
"text=""Mitt Romney""",2011-05-17,105.515,seconds
"text=""Mitt Romney""",2011-05-18,59,seconds
"text=""Mitt Romney""",2011-05-19,55,seconds
"text=""Mitt Romney""",2011-05-20,110.608,seconds
"text=""Mitt Romney""",2011-05-21,49,seconds
"text=""Mitt Romney""",2011-05-22,45,seconds
"text=""Mitt Romney""",2011-05-23,80,seconds
"text=""Mitt Romney""",2011-05-24,50,seconds
"text=""Mitt Romney""",2011-05-25,54,seconds
"text=""Mitt Romney""",2011-05-26,69,seconds
"text=""Mitt Romney""",2011-05-27,139.209,seconds
"text=""Mitt Romney""",2011-05-28,58,seconds
"text=""Mitt Romney""",2011-05-29,51,seconds
"text=""Mitt Romney""",2011-05-30,70.510,seconds
"text=""Mitt Romney""",2011-05-31,115,seconds
"text=""Mitt Romney""",2011-06-01,71,seconds
"text=""Mitt Romney""",2011-06-02,371.793,seconds
"text=""Mitt Romney""",2011-06-03,340.816,seconds
"text=""Mitt Romney""",2011-06-04,93,seconds
"text=""Mitt Romney""",2011-06-05,77,seconds
"text=""Mitt Romney""",2011-06-06,123,seconds
"text=""Mitt Romney""",2011-06-07,178.708,seconds
"text=""Mitt Romney""",2011-06-08,134.886,seconds
"text=""Mitt Romney""",2011-06-09,135,seconds
"text=""Mitt Romney""",2011-06-10,102.569,seconds
"text=""Mitt Romney""",2011-06-11,61,seconds
"text=""Mitt Romney""",2011-06-12,96,seconds
"text=""Mitt Romney""",2011-06-13,264.769,seconds
"text=""Mitt Romney""",2011-06-14,374.860,seconds
"text=""Mitt Romney""",2011-06-15,268.200,seconds
"text=""Mitt Romney""",2011-06-16,151.187,seconds
"text=""Mitt Romney""",2011-06-17,162.685,seconds
"text=""Mitt Romney""",2011-06-18,74.844,seconds
"text=""Mitt Romney""",2011-06-19,56.190,seconds
"text=""Mitt Romney""",2011-06-20,127,seconds
"text=""Mitt Romney""",2011-06-21,99.590,seconds
"text=""Mitt Romney""",2011-06-22,55.775,seconds
"text=""Mitt Romney""",2011-06-23,14,seconds
"text=""Mitt Romney""",2011-06-24,40,seconds
"text=""Mitt Romney""",2011-06-25,22,seconds
"text=""Mitt Romney""",2011-06-26,83,seconds
"text=""Mitt Romney""",2011-06-27,176.264,seconds
"text=""Mitt Romney""",2011-06-28,85,seconds
"text=""Mitt Romney""",2011-06-29,70,seconds
"text=""Mitt Romney""",2011-06-30,114,seconds
"text=""Mitt Romney""",2011-07-01,114,seconds
"text=""Mitt Romney""",2011-07-02,27,seconds
"text=""Mitt Romney""",2011-07-03,12,seconds
"text=""Mitt Romney""",2011-07-04,11,seconds
"text=""Mitt Romney""",2011-07-05,45,seconds
"text=""Mitt Romney""",2011-07-06,116,seconds
"text=""Mitt Romney""",2011-07-07,53.774,seconds
"text=""Mitt Romney""",2011-07-08,41.551,seconds
"text=""Mitt Romney""",2011-07-09,14,seconds
"text=""Mitt Romney""",2011-07-10,19,seconds
"text=""Mitt Romney""",2011-07-11,27,seconds
"text=""Mitt Romney""",2011-07-12,37,seconds
"text=""Mitt Romney""",2011-07-13,63,seconds
"text=""Mitt Romney""",2011-07-14,96,seconds
"text=""Mitt Romney""",2011-07-15,49,seconds
"text=""Mitt Romney""",2011-07-16,21,seconds
"text=""Mitt Romney""",2011-07-17,18,seconds
"text=""Mitt Romney""",2011-07-18,55.018,seconds
"text=""Mitt Romney""",2011-07-19,23,seconds
"text=""Mitt Romney""",2011-07-20,50,seconds
"text=""Mitt Romney""",2011-07-21,28,seconds
"text=""Mitt Romney""",2011-07-22,35,seconds
"text=""Mitt Romney""",2011-07-23,15,seconds
"text=""Mitt Romney""",2011-07-24,7,seconds
"text=""Mitt Romney""",2011-07-25,8,seconds
"text=""Mitt Romney""",2011-07-26,25,seconds
"text=""Mitt Romney""",2011-07-27,39.790,seconds
"text=""Mitt Romney""",2011-07-28,33.801,seconds
"text=""Mitt Romney""",2011-07-29,17,seconds
"text=""Mitt Romney""",2011-07-30,4,seconds
"text=""Mitt Romney""",2011-07-31,5,seconds
"text=""Mitt Romney""",2011-08-01,48.924,seconds
"text=""Mitt Romney""",2011-08-02,103,seconds
"text=""Mitt Romney""",2011-08-03,125,seconds
"text=""Mitt Romney""",2011-08-04,102.462,seconds
"text=""Mitt Romney""",2011-08-05,87.457,seconds
"text=""Mitt Romney""",2011-08-06,23,seconds
"text=""Mitt Romney""",2011-08-07,21,seconds
"text=""Mitt Romney""",2011-08-08,45,seconds
"text=""Mitt Romney""",2011-08-09,73,seconds
"text=""Mitt Romney""",2011-08-10,93,seconds
"text=""Mitt Romney""",2011-08-11,318.562,seconds
"text=""Mitt Romney""",2011-08-12,366.858,seconds
"text=""Mitt Romney""",2011-08-13,264,seconds
"text=""Mitt Romney""",2011-08-14,137,seconds
"text=""Mitt Romney""",2011-08-15,232,seconds
"text=""Mitt Romney""",2011-08-16,174.420,seconds
"text=""Mitt Romney""",2011-08-17,115,seconds
"text=""Mitt Romney""",2011-08-18,106.685,seconds
"text=""Mitt Romney""",2011-08-19,106.362,seconds
"text=""Mitt Romney""",2011-08-20,48.589,seconds
"text=""Mitt Romney""",2011-08-21,42,seconds
"text=""Mitt Romney""",2011-08-22,73,seconds
"text=""Mitt Romney""",2011-08-23,136.704,seconds
"text=""Mitt Romney""",2011-08-24,126,seconds
"text=""Mitt Romney""",2011-08-25,145,seconds
"text=""Mitt Romney""",2011-08-26,97,seconds
"text=""Mitt Romney""",2011-08-27,8,seconds
"text=""Mitt Romney""",2011-08-29,54,seconds
"text=""Mitt Romney""",2011-08-30,160.662,seconds
"text=""Mitt Romney""",2011-08-31,114,seconds
"text=""Mitt Romney""",2011-09-01,106.650,seconds
"text=""Mitt Romney""",2011-09-02,121.845,seconds
"text=""Mitt Romney""",2011-09-03,51,seconds
"text=""Mitt Romney""",2011-09-04,88.924,seconds
"text=""Mitt Romney""",2011-09-05,137.869,seconds
"text=""Mitt Romney""",2011-09-06,286.753,seconds
"text=""Mitt Romney""",2011-09-07,294.410,seconds
"text=""Mitt Romney""",2011-09-08,229.929,seconds
"text=""Mitt Romney""",2011-09-09,59.704,seconds
"text=""Mitt Romney""",2011-09-10,42,seconds
"text=""Mitt Romney""",2011-09-11,25.541,seconds
"text=""Mitt Romney""",2011-09-12,235,seconds
"text=""Mitt Romney""",2011-09-13,248.701,seconds
"text=""Mitt Romney""",2011-09-14,93,seconds
"text=""Mitt Romney""",2011-09-15,81.825,seconds
"text=""Mitt Romney""",2011-09-16,107,seconds
"text=""Mitt Romney""",2011-09-17,29,seconds
"text=""Mitt Romney""",2011-09-18,46,seconds
"text=""Mitt Romney""",2011-09-19,61,seconds
"text=""Mitt Romney""",2011-09-20,62,seconds
"text=""Mitt Romney""",2011-09-21,89,seconds
"text=""Mitt Romney""",2011-09-22,227.713,seconds
"text=""Mitt Romney""",2011-09-23,273.654,seconds
"text=""Mitt Romney""",2011-09-24,144,seconds
"text=""Mitt Romney""",2011-09-25,134,seconds
"text=""Mitt Romney""",2011-09-26,262.766,seconds
"text=""Mitt Romney""",2011-09-27,225,seconds
"text=""Mitt Romney""",2011-09-28,135.676,seconds
"text=""Mitt Romney""",2011-09-29,110.437,seconds
"text=""Mitt Romney""",2011-09-30,85,seconds
"text=""Mitt Romney""",2011-10-01,26.925,seconds
"text=""Mitt Romney""",2011-10-02,24,seconds
"text=""Mitt Romney""",2011-10-03,64.910,seconds
"text=""Mitt Romney""",2011-10-04,239.739,seconds
"text=""Mitt Romney""",2011-10-05,232.371,seconds
"text=""Mitt Romney""",2011-10-06,125.550,seconds
"text=""Mitt Romney""",2011-10-07,209.805,seconds
"text=""Mitt Romney""",2011-10-08,238.711,seconds
"text=""Mitt Romney""",2011-10-09,135.895,seconds
"text=""Mitt Romney""",2011-10-10,352.396,seconds
"text=""Mitt Romney""",2011-10-11,398.117,seconds
"text=""Mitt Romney""",2011-10-12,451.674,seconds
"text=""Mitt Romney""",2011-10-13,418.831,seconds
"text=""Mitt Romney""",2011-10-14,291.216,seconds
"text=""Mitt Romney""",2011-10-15,77,seconds
"text=""Mitt Romney""",2011-10-16,82.907,seconds
"text=""Mitt Romney""",2011-10-17,233.915,seconds
"text=""Mitt Romney""",2011-10-18,310.264,seconds
"text=""Mitt Romney""",2011-10-19,493.274,seconds
"text=""Mitt Romney""",2011-10-20,179,seconds
"text=""Mitt Romney""",2011-10-21,151.718,seconds
"text=""Mitt Romney""",2011-10-22,78.865,seconds
"text=""Mitt Romney""",2011-10-23,45,seconds
"text=""Mitt Romney""",2011-10-24,200,seconds
"text=""Mitt Romney""",2011-10-25,239.149,seconds
"text=""Mitt Romney""",2011-10-26,255.892,seconds
"text=""Mitt Romney""",2011-10-27,233.252,seconds
"text=""Mitt Romney""",2011-10-28,171.264,seconds
"text=""Mitt Romney""",2011-10-29,31,seconds
"text=""Mitt Romney""",2011-10-30,142.970,seconds
"text=""Mitt Romney""",2011-10-31,262.980,seconds
"text=""Mitt Romney""",2011-11-01,163,seconds
"text=""Mitt Romney""",2011-11-02,224,seconds
"text=""Mitt Romney""",2011-11-03,238.294,seconds
"text=""Mitt Romney""",2011-11-04,244.730,seconds
"text=""Mitt Romney""",2011-11-05,98.599,seconds
"text=""Mitt Romney""",2011-11-06,97.745,seconds
"text=""Mitt Romney""",2011-11-07,140,seconds
"text=""Mitt Romney""",2011-11-08,205,seconds
"text=""Mitt Romney""",2011-11-09,245.335,seconds
"text=""Mitt Romney""",2011-11-10,265.732,seconds
"text=""Mitt Romney""",2011-11-11,268.901,seconds
"text=""Mitt Romney""",2011-11-12,125,seconds
"text=""Mitt Romney""",2011-11-13,163,seconds
"text=""Mitt Romney""",2011-11-14,273.711,seconds
"text=""Mitt Romney""",2011-11-15,192.506,seconds
"text=""Mitt Romney""",2011-11-16,222.910,seconds
"text=""Mitt Romney""",2011-11-17,188.253,seconds
"text=""Mitt Romney""",2011-11-18,147.391,seconds
"text=""Mitt Romney""",2011-11-19,88,seconds
"text=""Mitt Romney""",2011-11-20,123.594,seconds
"text=""Mitt Romney""",2011-11-21,206.128,seconds
"text=""Mitt Romney""",2011-11-22,362.889,seconds
"text=""Mitt Romney""",2011-11-23,455.670,seconds
"text=""Mitt Romney""",2011-11-24,157.814,seconds
"text=""Mitt Romney""",2011-11-25,175,seconds
"text=""Mitt Romney""",2011-11-26,99,seconds
"text=""Mitt Romney""",2011-11-27,159,seconds
"text=""Mitt Romney""",2011-11-28,277.661,seconds
"text=""Mitt Romney""",2011-11-29,329.700,seconds
"text=""Mitt Romney""",2011-11-30,394.002,seconds
"text=""Mitt Romney""",2011-12-01,411.336,seconds
"text=""Mitt Romney""",2011-12-02,419.546,seconds
"text=""Mitt Romney""",2011-12-03,220.619,seconds
"text=""Mitt Romney""",2011-12-04,220.832,seconds
"text=""Mitt Romney""",2011-12-05,414.333,seconds
"text=""Mitt Romney""",2011-12-06,498.756,seconds
"text=""Mitt Romney""",2011-12-07,452.493,seconds
"text=""Mitt Romney""",2011-12-08,445.821,seconds
"text=""Mitt Romney""",2011-12-09,364.750,seconds
"text=""Mitt Romney""",2011-12-10,159.751,seconds
"text=""Mitt Romney""",2011-12-11,291.469,seconds
"text=""Mitt Romney""",2011-12-12,541.068,seconds
"text=""Mitt Romney""",2011-12-13,495.167,seconds
"text=""Mitt Romney""",2011-12-14,536.863,seconds
"text=""Mitt Romney""",2011-12-15,571.441,seconds
"text=""Mitt Romney""",2011-12-16,392.604,seconds
"text=""Mitt Romney""",2011-12-17,236.852,seconds
"text=""Mitt Romney""",2011-12-18,246.990,seconds
"text=""Mitt Romney""",2011-12-19,343.801,seconds
"text=""Mitt Romney""",2011-12-20,364.701,seconds
"text=""Mitt Romney""",2011-12-21,374.863,seconds
"text=""Mitt Romney""",2011-12-22,274.342,seconds
"text=""Mitt Romney""",2011-12-23,257.753,seconds
"text=""Mitt Romney""",2011-12-24,70,seconds
"text=""Mitt Romney""",2011-12-25,62.950,seconds
"text=""Mitt Romney""",2011-12-26,238.762,seconds
"text=""Mitt Romney""",2011-12-27,452.806,seconds
"text=""Mitt Romney""",2011-12-28,707.557,seconds
"text=""Mitt Romney""",2011-12-29,535.929,seconds
"text=""Mitt Romney""",2011-12-30,686.844,seconds
"text=""Mitt Romney""",2011-12-31,346,seconds
"text=""Mitt Romney""",2012-01-01,577.444,seconds
"text=""Mitt Romney""",2012-01-02,1000.318,seconds
"text=""Mitt Romney""",2012-01-03,1469.327,seconds
"text=""Mitt Romney""",2012-01-04,1892.646,seconds
"text=""Mitt Romney""",2012-01-05,1100.676,seconds
"text=""Mitt Romney""",2012-01-06,863.595,seconds
"text=""Mitt Romney""",2012-01-07,508.920,seconds
"text=""Mitt Romney""",2012-01-08,684.532,seconds
"text=""Mitt Romney""",2012-01-09,1089.051,seconds
"text=""Mitt Romney""",2012-01-10,1564.718,seconds
"text=""Mitt Romney""",2012-01-11,1733.628,seconds
"text=""Mitt Romney""",2012-01-12,1126.210,seconds
"text=""Mitt Romney""",2012-01-13,837.898,seconds
"text=""Mitt Romney""",2012-01-14,495.324,seconds
"text=""Mitt Romney""",2012-01-15,419.785,seconds
"text=""Mitt Romney""",2012-01-16,924.245,seconds
"text=""Mitt Romney""",2012-01-17,626.445,seconds
"text=""Mitt Romney""",2012-01-18,695.773,seconds
"text=""Mitt Romney""",2012-01-19,1121.386,seconds
"text=""Mitt Romney""",2012-01-20,806.169,seconds
"text=""Mitt Romney""",2012-01-21,1112.942,seconds
"text=""Mitt Romney""",2012-01-22,698.843,seconds
"text=""Mitt Romney""",2012-01-23,770.231,seconds
"text=""Mitt Romney""",2012-01-24,826.205,seconds
"text=""Mitt Romney""",2012-01-25,553.689,seconds
"text=""Mitt Romney""",2012-01-26,722.210,seconds
"text=""Mitt Romney""",2012-01-27,734.858,seconds
"text=""Mitt Romney""",2012-01-28,447.384,seconds
"text=""Mitt Romney""",2012-01-29,416.473,seconds
"text=""Mitt Romney""",2012-01-30,872.754,seconds
"text=""Mitt Romney""",2012-01-31,1227.118,seconds
"text=""Mitt Romney""",2012-02-01,1122.033,seconds
"text=""Mitt Romney""",2012-02-02,858.411,seconds
"text=""Mitt Romney""",2012-02-03,602.830,seconds
"text=""Mitt Romney""",2012-02-04,738.145,seconds
"text=""Mitt Romney""",2012-02-05,764.895,seconds
"text=""Mitt Romney""",2012-02-06,592.782,seconds
"text=""Mitt Romney""",2012-02-07,561,seconds
"text=""Mitt Romney""",2012-02-08,931.082,seconds
"text=""Mitt Romney""",2012-02-09,440.297,seconds
"text=""Mitt Romney""",2012-02-10,500.044,seconds
"text=""Mitt Romney""",2012-02-11,443.655,seconds
"text=""Mitt Romney""",2012-02-12,205.603,seconds
"text=""Mitt Romney""",2012-02-13,366.130,seconds
"text=""Mitt Romney""",2012-02-14,553.880,seconds
"text=""Mitt Romney""",2012-02-15,565.460,seconds
"text=""Mitt Romney""",2012-02-16,599.349,seconds
"text=""Mitt Romney""",2012-02-17,372.800,seconds
"text=""Mitt Romney""",2012-02-18,173.176,seconds
"text=""Mitt Romney""",2012-02-19,213.950,seconds
"text=""Mitt Romney""",2012-02-20,475.782,seconds
"text=""Mitt Romney""",2012-02-21,541.324,seconds
"text=""Mitt Romney""",2012-02-22,648.347,seconds
"text=""Mitt Romney""",2012-02-23,521.834,seconds
"text=""Mitt Romney""",2012-02-24,451.913,seconds
"text=""Mitt Romney""",2012-02-25,315.696,seconds
"text=""Mitt Romney""",2012-02-26,426.341,seconds
"text=""Mitt Romney""",2012-02-27,485.473,seconds
"text=""Mitt Romney""",2012-02-28,1199.048,seconds
"text=""Mitt Romney""",2012-02-29,963.350,seconds
"text=""Mitt Romney""",2012-03-01,465.866,seconds
"text=""Mitt Romney""",2012-03-02,293.426,seconds
"text=""Mitt Romney""",2012-03-03,279.964,seconds
"text=""Mitt Romney""",2012-03-04,445.056,seconds
"text=""Mitt Romney""",2012-03-05,646.715,seconds
"text=""Mitt Romney""",2012-03-06,1036.661,seconds
"text=""Mitt Romney""",2012-03-07,1243.959,seconds
"text=""Mitt Romney""",2012-03-08,643.461,seconds
"text=""Mitt Romney""",2012-03-09,369.941,seconds
"text=""Mitt Romney""",2012-03-10,286.283,seconds
"text=""Mitt Romney""",2012-03-11,300.820,seconds
"text=""Mitt Romney""",2012-03-12,342.425,seconds
"text=""Mitt Romney""",2012-03-13,780.226,seconds
