Query,Time,Value,Unit
"text=""Obama""",2011-03-21,655.410,seconds
"text=""Obama""",2011-03-22,660.638,seconds
"text=""Obama""",2011-03-23,648.634,seconds
"text=""Obama""",2011-03-24,407.450,seconds
"text=""Obama""",2011-03-25,177.025,seconds
"text=""Obama""",2011-03-26,260.534,seconds
"text=""Obama""",2011-03-27,304.810,seconds
"text=""Obama""",2011-03-28,619.608,seconds
"text=""Obama""",2011-03-29,708.432,seconds
"text=""Obama""",2011-03-30,623.922,seconds
"text=""Obama""",2011-03-31,463.117,seconds
"text=""Obama""",2011-04-01,426.183,seconds
"text=""Obama""",2011-04-02,205.249,seconds
"text=""Obama""",2011-04-03,272.975,seconds
"text=""Obama""",2011-04-04,627.243,seconds
"text=""Obama""",2011-04-05,406.090,seconds
"text=""Obama""",2011-04-06,353.765,seconds
"text=""Obama""",2011-04-07,336.049,seconds
"text=""Obama""",2011-04-08,261,seconds
"text=""Obama""",2011-04-09,133.274,seconds
"text=""Obama""",2011-04-10,135.705,seconds
"text=""Obama""",2011-04-11,344.508,seconds
"text=""Obama""",2011-04-12,377.360,seconds
"text=""Obama""",2011-04-13,412.655,seconds
"text=""Obama""",2011-04-14,570.774,seconds
"text=""Obama""",2011-04-15,754.930,seconds
"text=""Obama""",2011-04-16,414.343,seconds
"text=""Obama""",2011-04-17,406.194,seconds
"text=""Obama""",2011-04-18,461.754,seconds
"text=""Obama""",2011-04-19,640.808,seconds
"text=""Obama""",2011-04-20,595.251,seconds
"text=""Obama""",2011-04-21,617.021,seconds
"text=""Obama""",2011-04-22,514.540,seconds
"text=""Obama""",2011-04-23,238.984,seconds
"text=""Obama""",2011-04-24,223.766,seconds
"text=""Obama""",2011-04-25,513.171,seconds
"text=""Obama""",2011-04-26,766.732,seconds
"text=""Obama""",2011-04-27,976.875,seconds
"text=""Obama""",2011-04-28,547.646,seconds
"text=""Obama""",2011-04-29,275.186,seconds
"text=""Obama""",2011-04-30,230,seconds
"text=""Obama""",2011-05-01,211.535,seconds
"text=""Obama""",2011-05-02,580.094,seconds
"text=""Obama""",2011-05-03,689.750,seconds
"text=""Obama""",2011-05-04,718.449,seconds
"text=""Obama""",2011-05-05,456.146,seconds
"text=""Obama""",2011-05-06,427.618,seconds
"text=""Obama""",2011-05-07,318.335,seconds
"text=""Obama""",2011-05-08,301.975,seconds
"text=""Obama""",2011-05-09,568.319,seconds
"text=""Obama""",2011-05-10,617.003,seconds
"text=""Obama""",2011-05-11,546.624,seconds
"text=""Obama""",2011-05-12,439.086,seconds
"text=""Obama""",2011-05-13,448.098,seconds
"text=""Obama""",2011-05-14,291.563,seconds
"text=""Obama""",2011-05-15,248.417,seconds
"text=""Obama""",2011-05-16,442.202,seconds
"text=""Obama""",2011-05-17,452.874,seconds
"text=""Obama""",2011-05-18,500.111,seconds
"text=""Obama""",2011-05-19,739.483,seconds
"text=""Obama""",2011-05-20,787.194,seconds
"text=""Obama""",2011-05-21,379.929,seconds
"text=""Obama""",2011-05-22,398,seconds
"text=""Obama""",2011-05-23,570.905,seconds
"text=""Obama""",2011-05-24,623.883,seconds
"text=""Obama""",2011-05-25,512.795,seconds
"text=""Obama""",2011-05-26,394.757,seconds
"text=""Obama""",2011-05-27,466,seconds
"text=""Obama""",2011-05-28,334,seconds
"text=""Obama""",2011-05-29,269.315,seconds
"text=""Obama""",2011-05-30,391.968,seconds
"text=""Obama""",2011-05-31,394.975,seconds
"text=""Obama""",2011-06-01,370.582,seconds
"text=""Obama""",2011-06-02,544.914,seconds
"text=""Obama""",2011-06-03,523.175,seconds
"text=""Obama""",2011-06-04,259.385,seconds
"text=""Obama""",2011-06-05,231.180,seconds
"text=""Obama""",2011-06-06,266.757,seconds
"text=""Obama""",2011-06-07,463.264,seconds
"text=""Obama""",2011-06-08,464.261,seconds
"text=""Obama""",2011-06-09,450.119,seconds
"text=""Obama""",2011-06-10,327.022,seconds
"text=""Obama""",2011-06-11,187.160,seconds
"text=""Obama""",2011-06-12,254.950,seconds
"text=""Obama""",2011-06-13,699.265,seconds
"text=""Obama""",2011-06-14,878.216,seconds
"text=""Obama""",2011-06-15,633.499,seconds
"text=""Obama""",2011-06-16,332.788,seconds
"text=""Obama""",2011-06-17,539.343,seconds
"text=""Obama""",2011-06-18,350.065,seconds
"text=""Obama""",2011-06-19,253.469,seconds
"text=""Obama""",2011-06-20,620.225,seconds
"text=""Obama""",2011-06-21,754.280,seconds
"text=""Obama""",2011-06-22,721.575,seconds
"text=""Obama""",2011-06-23,604.425,seconds
"text=""Obama""",2011-06-24,412.991,seconds
"text=""Obama""",2011-06-25,179.994,seconds
"text=""Obama""",2011-06-26,214.525,seconds
"text=""Obama""",2011-06-27,509.151,seconds
"text=""Obama""",2011-06-28,539.698,seconds
"text=""Obama""",2011-06-29,556.952,seconds
"text=""Obama""",2011-06-30,604.384,seconds
"text=""Obama""",2011-07-01,441.714,seconds
"text=""Obama""",2011-07-02,167.584,seconds
"text=""Obama""",2011-07-03,112.184,seconds
"text=""Obama""",2011-07-04,148,seconds
"text=""Obama""",2011-07-05,287.959,seconds
"text=""Obama""",2011-07-06,420.266,seconds
"text=""Obama""",2011-07-07,430.715,seconds
"text=""Obama""",2011-07-08,455.494,seconds
"text=""Obama""",2011-07-09,274.944,seconds
"text=""Obama""",2011-07-10,234,seconds
"text=""Obama""",2011-07-11,480.678,seconds
"text=""Obama""",2011-07-12,586.125,seconds
"text=""Obama""",2011-07-13,647.242,seconds
"text=""Obama""",2011-07-14,617.804,seconds
"text=""Obama""",2011-07-15,354.720,seconds
"text=""Obama""",2011-07-16,301.434,seconds
"text=""Obama""",2011-07-17,204,seconds
"text=""Obama""",2011-07-18,445.829,seconds
"text=""Obama""",2011-07-19,354.945,seconds
"text=""Obama""",2011-07-20,394.931,seconds
"text=""Obama""",2011-07-21,411.779,seconds
"text=""Obama""",2011-07-22,455.175,seconds
"text=""Obama""",2011-07-23,346.942,seconds
"text=""Obama""",2011-07-24,180.276,seconds
"text=""Obama""",2011-07-25,427.514,seconds
"text=""Obama""",2011-07-26,559.590,seconds
"text=""Obama""",2011-07-27,636.590,seconds
"text=""Obama""",2011-07-28,456.680,seconds
"text=""Obama""",2011-07-29,340.618,seconds
"text=""Obama""",2011-07-30,278.286,seconds
"text=""Obama""",2011-07-31,232,seconds
"text=""Obama""",2011-08-01,593.454,seconds
"text=""Obama""",2011-08-02,619,seconds
"text=""Obama""",2011-08-03,572.700,seconds
"text=""Obama""",2011-08-04,616.443,seconds
"text=""Obama""",2011-08-05,508.610,seconds
"text=""Obama""",2011-08-06,236,seconds
"text=""Obama""",2011-08-07,246,seconds
"text=""Obama""",2011-08-08,507.853,seconds
"text=""Obama""",2011-08-09,571.482,seconds
"text=""Obama""",2011-08-10,561.385,seconds
"text=""Obama""",2011-08-11,531.252,seconds
"text=""Obama""",2011-08-12,768.397,seconds
"text=""Obama""",2011-08-13,458.289,seconds
"text=""Obama""",2011-08-14,348.439,seconds
"text=""Obama""",2011-08-15,730.115,seconds
"text=""Obama""",2011-08-16,762.886,seconds
"text=""Obama""",2011-08-17,923.336,seconds
"text=""Obama""",2011-08-18,831.448,seconds
"text=""Obama""",2011-08-19,683.878,seconds
"text=""Obama""",2011-08-20,360.977,seconds
"text=""Obama""",2011-08-21,285.781,seconds
"text=""Obama""",2011-08-22,578.861,seconds
"text=""Obama""",2011-08-23,516.295,seconds
"text=""Obama""",2011-08-24,489.359,seconds
"text=""Obama""",2011-08-25,357.812,seconds
"text=""Obama""",2011-08-26,331.879,seconds
"text=""Obama""",2011-08-27,97,seconds
"text=""Obama""",2011-08-28,61.585,seconds
"text=""Obama""",2011-08-29,308.870,seconds
"text=""Obama""",2011-08-30,518.270,seconds
"text=""Obama""",2011-08-31,617.419,seconds
"text=""Obama""",2011-09-01,722.470,seconds
"text=""Obama""",2011-09-02,534,seconds
"text=""Obama""",2011-09-03,317.800,seconds
"text=""Obama""",2011-09-04,432.110,seconds
"text=""Obama""",2011-09-05,417.700,seconds
"text=""Obama""",2011-09-06,767.646,seconds
"text=""Obama""",2011-09-07,774.823,seconds
"text=""Obama""",2011-09-08,814.653,seconds
"text=""Obama""",2011-09-09,524.353,seconds
"text=""Obama""",2011-09-10,222,seconds
"text=""Obama""",2011-09-11,162,seconds
"text=""Obama""",2011-09-12,687.610,seconds
"text=""Obama""",2011-09-13,759.618,seconds
"text=""Obama""",2011-09-14,865.580,seconds
"text=""Obama""",2011-09-15,815.697,seconds
"text=""Obama""",2011-09-16,726.431,seconds
"text=""Obama""",2011-09-17,409.857,seconds
"text=""Obama""",2011-09-18,385.934,seconds
"text=""Obama""",2011-09-19,751.068,seconds
"text=""Obama""",2011-09-20,1088.251,seconds
"text=""Obama""",2011-09-21,958.728,seconds
"text=""Obama""",2011-09-22,880.785,seconds
"text=""Obama""",2011-09-23,684.977,seconds
"text=""Obama""",2011-09-24,372.458,seconds
"text=""Obama""",2011-09-25,405.752,seconds
"text=""Obama""",2011-09-26,742.446,seconds
"text=""Obama""",2011-09-27,889.152,seconds
"text=""Obama""",2011-09-28,486.771,seconds
"text=""Obama""",2011-09-29,230.443,seconds
"text=""Obama""",2011-09-30,352.624,seconds
"text=""Obama""",2011-10-01,154.094,seconds
"text=""Obama""",2011-10-02,199,seconds
"text=""Obama""",2011-10-03,291.778,seconds
"text=""Obama""",2011-10-04,435.976,seconds
"text=""Obama""",2011-10-05,334.646,seconds
"text=""Obama""",2011-10-06,364.142,seconds
"text=""Obama""",2011-10-07,338.869,seconds
"text=""Obama""",2011-10-08,115.260,seconds
"text=""Obama""",2011-10-09,152,seconds
"text=""Obama""",2011-10-10,371.730,seconds
"text=""Obama""",2011-10-11,339.824,seconds
"text=""Obama""",2011-10-12,568.713,seconds
"text=""Obama""",2011-10-13,748.179,seconds
"text=""Obama""",2011-10-14,561.185,seconds
"text=""Obama""",2011-10-15,192.020,seconds
"text=""Obama""",2011-10-16,205.360,seconds
"text=""Obama""",2011-10-17,347.873,seconds
"text=""Obama""",2011-10-18,458.605,seconds
"text=""Obama""",2011-10-19,386.697,seconds
"text=""Obama""",2011-10-20,405.235,seconds
"text=""Obama""",2011-10-21,555.524,seconds
"text=""Obama""",2011-10-22,310.889,seconds
"text=""Obama""",2011-10-23,195,seconds
"text=""Obama""",2011-10-24,392.858,seconds
"text=""Obama""",2011-10-25,421,seconds
"text=""Obama""",2011-10-26,440.855,seconds
"text=""Obama""",2011-10-27,293.242,seconds
"text=""Obama""",2011-10-28,314.644,seconds
"text=""Obama""",2011-10-29,72,seconds
"text=""Obama""",2011-10-30,282.008,seconds
"text=""Obama""",2011-10-31,397.528,seconds
"text=""Obama""",2011-11-01,413,seconds
"text=""Obama""",2011-11-02,498.110,seconds
"text=""Obama""",2011-11-03,558.120,seconds
"text=""Obama""",2011-11-04,559.090,seconds
"text=""Obama""",2011-11-05,298.173,seconds
"text=""Obama""",2011-11-06,284.017,seconds
"text=""Obama""",2011-11-07,288.795,seconds
"text=""Obama""",2011-11-08,278.520,seconds
"text=""Obama""",2011-11-09,372.969,seconds
"text=""Obama""",2011-11-10,442.436,seconds
"text=""Obama""",2011-11-11,435.799,seconds
"text=""Obama""",2011-11-12,261.445,seconds
"text=""Obama""",2011-11-13,322.536,seconds
"text=""Obama""",2011-11-14,603.067,seconds
"text=""Obama""",2011-11-15,661.917,seconds
"text=""Obama""",2011-11-16,523.064,seconds
"text=""Obama""",2011-11-17,554.486,seconds
"text=""Obama""",2011-11-18,468.285,seconds
"text=""Obama""",2011-11-19,297.837,seconds
"text=""Obama""",2011-11-20,209.995,seconds
"text=""Obama""",2011-11-21,412.964,seconds
"text=""Obama""",2011-11-22,822.551,seconds
"text=""Obama""",2011-11-23,661.827,seconds
"text=""Obama""",2011-11-24,229.456,seconds
"text=""Obama""",2011-11-25,317.124,seconds
"text=""Obama""",2011-11-26,333.485,seconds
"text=""Obama""",2011-11-27,260.309,seconds
"text=""Obama""",2011-11-28,382.138,seconds
"text=""Obama""",2011-11-29,486.842,seconds
"text=""Obama""",2011-11-30,555.469,seconds
"text=""Obama""",2011-12-01,527.382,seconds
"text=""Obama""",2011-12-02,513.136,seconds
"text=""Obama""",2011-12-03,256.927,seconds
"text=""Obama""",2011-12-04,359.663,seconds
"text=""Obama""",2011-12-05,490.270,seconds
"text=""Obama""",2011-12-06,752.491,seconds
"text=""Obama""",2011-12-07,883.986,seconds
"text=""Obama""",2011-12-08,733.503,seconds
"text=""Obama""",2011-12-09,571.360,seconds
"text=""Obama""",2011-12-10,391.923,seconds
"text=""Obama""",2011-12-11,414.741,seconds
"text=""Obama""",2011-12-12,766.415,seconds
"text=""Obama""",2011-12-13,725.861,seconds
"text=""Obama""",2011-12-14,775.223,seconds
"text=""Obama""",2011-12-15,684.890,seconds
"text=""Obama""",2011-12-16,573.752,seconds
"text=""Obama""",2011-12-17,430.980,seconds
"text=""Obama""",2011-12-18,259.126,seconds
"text=""Obama""",2011-12-19,385.881,seconds
"text=""Obama""",2011-12-20,565.257,seconds
"text=""Obama""",2011-12-21,844.242,seconds
"text=""Obama""",2011-12-22,627.432,seconds
"text=""Obama""",2011-12-23,571.821,seconds
"text=""Obama""",2011-12-24,243.701,seconds
"text=""Obama""",2011-12-25,145,seconds
"text=""Obama""",2011-12-26,379.120,seconds
"text=""Obama""",2011-12-27,437.585,seconds
"text=""Obama""",2011-12-28,675.640,seconds
"text=""Obama""",2011-12-29,756.102,seconds
"text=""Obama""",2011-12-30,665.408,seconds
"text=""Obama""",2011-12-31,456.472,seconds
"text=""Obama""",2012-01-01,461.684,seconds
"text=""Obama""",2012-01-02,819.471,seconds
"text=""Obama""",2012-01-03,889.419,seconds
"text=""Obama""",2012-01-04,960.071,seconds
"text=""Obama""",2012-01-05,875.097,seconds
"text=""Obama""",2012-01-06,743.495,seconds
"text=""Obama""",2012-01-07,530.274,seconds
"text=""Obama""",2012-01-08,563.506,seconds
"text=""Obama""",2012-01-09,773.431,seconds
"text=""Obama""",2012-01-10,710.068,seconds
"text=""Obama""",2012-01-11,1048.057,seconds
"text=""Obama""",2012-01-12,749.153,seconds
"text=""Obama""",2012-01-13,774.552,seconds
"text=""Obama""",2012-01-14,463.531,seconds
"text=""Obama""",2012-01-15,333,seconds
"text=""Obama""",2012-01-16,725.169,seconds
"text=""Obama""",2012-01-17,651.535,seconds
"text=""Obama""",2012-01-18,739.884,seconds
"text=""Obama""",2012-01-19,834.380,seconds
"text=""Obama""",2012-01-20,683.912,seconds
"text=""Obama""",2012-01-21,653.645,seconds
"text=""Obama""",2012-01-22,582.399,seconds
"text=""Obama""",2012-01-23,674.600,seconds
"text=""Obama""",2012-01-24,962.906,seconds
"text=""Obama""",2012-01-25,938.647,seconds
"text=""Obama""",2012-01-26,1015.785,seconds
"text=""Obama""",2012-01-27,670.877,seconds
"text=""Obama""",2012-01-28,468.538,seconds
"text=""Obama""",2012-01-29,405.328,seconds
"text=""Obama""",2012-01-30,843.515,seconds
"text=""Obama""",2012-01-31,1073.299,seconds
"text=""Obama""",2012-02-01,941.519,seconds
"text=""Obama""",2012-02-02,758.284,seconds
"text=""Obama""",2012-02-03,649.749,seconds
"text=""Obama""",2012-02-04,757.161,seconds
"text=""Obama""",2012-02-05,599.872,seconds
"text=""Obama""",2012-02-06,876.753,seconds
"text=""Obama""",2012-02-07,974.969,seconds
"text=""Obama""",2012-02-08,785.050,seconds
"text=""Obama""",2012-02-09,736.870,seconds
"text=""Obama""",2012-02-10,806.117,seconds
"text=""Obama""",2012-02-11,432.880,seconds
"text=""Obama""",2012-02-12,374.251,seconds
"text=""Obama""",2012-02-13,566.499,seconds
"text=""Obama""",2012-02-14,716.880,seconds
"text=""Obama""",2012-02-15,774.767,seconds
"text=""Obama""",2012-02-16,593.351,seconds
"text=""Obama""",2012-02-17,550.896,seconds
"text=""Obama""",2012-02-18,268.812,seconds
"text=""Obama""",2012-02-19,387.334,seconds
"text=""Obama""",2012-02-20,613.090,seconds
"text=""Obama""",2012-02-21,795.908,seconds
"text=""Obama""",2012-02-22,870.910,seconds
"text=""Obama""",2012-02-23,800.212,seconds
"text=""Obama""",2012-02-24,766.478,seconds
"text=""Obama""",2012-02-25,419.513,seconds
"text=""Obama""",2012-02-26,452.450,seconds
"text=""Obama""",2012-02-27,626.576,seconds
"text=""Obama""",2012-02-28,802.442,seconds
"text=""Obama""",2012-02-29,623.095,seconds
"text=""Obama""",2012-03-01,610.003,seconds
"text=""Obama""",2012-03-02,615.024,seconds
"text=""Obama""",2012-03-03,392.970,seconds
"text=""Obama""",2012-03-04,549.909,seconds
"text=""Obama""",2012-03-05,766.776,seconds
"text=""Obama""",2012-03-06,891.600,seconds
"text=""Obama""",2012-03-07,901.569,seconds
"text=""Obama""",2012-03-08,923.495,seconds
"text=""Obama""",2012-03-09,760.071,seconds
"text=""Obama""",2012-03-10,454.646,seconds
"text=""Obama""",2012-03-11,392.515,seconds
"text=""Obama""",2012-03-12,616.317,seconds
"text=""Obama""",2012-03-13,874.652,seconds
"text=""Obama""",2012-03-14,900.163,seconds
"text=""Obama""",2012-03-15,810.306,seconds
"text=""Obama""",2012-03-16,690.710,seconds
"text=""Obama""",2012-03-17,382.875,seconds
"text=""Obama""",2012-03-18,397.226,seconds
"text=""Obama""",2012-03-19,660.767,seconds
"text=""Obama""",2012-03-20,773.205,seconds
"text=""Obama""",2012-03-21,635.395,seconds
"text=""Obama""",2012-03-22,622.549,seconds
"text=""Obama""",2012-03-23,896.394,seconds
"text=""Obama""",2012-03-24,476.213,seconds
"text=""Obama""",2012-03-25,627.507,seconds
"text=""Obama""",2012-03-26,953.096,seconds
"text=""Obama""",2012-03-27,751.127,seconds
"text=""Obama""",2012-03-28,571.552,seconds
"text=""Obama""",2012-03-29,465.555,seconds
"text=""Obama""",2012-03-30,454.980,seconds
"text=""Obama""",2012-03-31,392.513,seconds
"text=""Obama""",2012-04-01,464.351,seconds
"text=""Obama""",2012-04-02,739.066,seconds
"text=""Obama""",2012-04-03,801.257,seconds
"text=""Obama""",2012-04-04,1082.662,seconds
"text=""Obama""",2012-04-05,862.753,seconds
"text=""Obama""",2012-04-06,625.070,seconds
"text=""Obama""",2012-04-07,483.134,seconds
"text=""Obama""",2012-04-08,336.759,seconds
"text=""Obama""",2012-04-09,678.861,seconds
"text=""Obama""",2012-04-10,877.330,seconds
"text=""Obama""",2012-04-11,647.214,seconds
"text=""Obama""",2012-04-12,625.878,seconds
"text=""Obama""",2012-04-13,755.442,seconds
"text=""Obama""",2012-04-14,544.018,seconds
"text=""Obama""",2012-04-15,477.938,seconds
"text=""Obama""",2012-04-16,729.049,seconds
"text=""Obama""",2012-04-17,879.740,seconds
"text=""Obama""",2012-04-18,888.626,seconds
"text=""Obama""",2012-04-19,842.452,seconds
"text=""Obama""",2012-04-20,629.526,seconds
"text=""Obama""",2012-04-21,420.817,seconds
"text=""Obama""",2012-04-22,552.119,seconds
"text=""Obama""",2012-04-23,688.549,seconds
"text=""Obama""",2012-04-24,888.922,seconds
"text=""Obama""",2012-04-25,1008.018,seconds
"text=""Obama""",2012-04-26,1027.494,seconds
"text=""Obama""",2012-04-27,998.048,seconds
"text=""Obama""",2012-04-28,675.683,seconds
"text=""Obama""",2012-04-29,781.482,seconds
"text=""Obama""",2012-04-30,1159.271,seconds
"text=""Obama""",2012-05-01,1152.610,seconds
"text=""Obama""",2012-05-02,979.764,seconds
"text=""Obama""",2012-05-03,969.834,seconds
"text=""Obama""",2012-05-04,778.681,seconds
"text=""Obama""",2012-05-05,645.966,seconds
"text=""Obama""",2012-05-06,636.001,seconds
"text=""Obama""",2012-05-07,980.948,seconds
"text=""Obama""",2012-05-08,890.546,seconds
"text=""Obama""",2012-05-09,937.590,seconds
"text=""Obama""",2012-05-10,1040.577,seconds
"text=""Obama""",2012-05-11,825.952,seconds
"text=""Obama""",2012-05-12,537.593,seconds
"text=""Obama""",2012-05-13,423.645,seconds
"text=""Obama""",2012-05-14,928.901,seconds
"text=""Obama""",2012-05-15,1059.920,seconds
"text=""Obama""",2012-05-16,1090.386,seconds
"text=""Obama""",2012-05-17,961.680,seconds
"text=""Obama""",2012-05-18,972.811,seconds
"text=""Obama""",2012-05-19,567.040,seconds
"text=""Obama""",2012-05-20,683.220,seconds
"text=""Obama""",2012-05-21,936.590,seconds
"text=""Obama""",2012-05-22,1290.120,seconds
"text=""Obama""",2012-05-23,1054.087,seconds
"text=""Obama""",2012-05-24,1079.059,seconds
"text=""Obama""",2012-05-25,931.557,seconds
"text=""Obama""",2012-05-26,474.316,seconds
"text=""Obama""",2012-05-27,537.924,seconds
"text=""Obama""",2012-05-28,523.250,seconds
"text=""Obama""",2012-05-29,875.561,seconds
"text=""Obama""",2012-05-30,1050.115,seconds
"text=""Obama""",2012-05-31,988.444,seconds
"text=""Obama""",2012-06-01,909.746,seconds
"text=""Obama""",2012-06-02,493.548,seconds
"text=""Obama""",2012-06-03,497.410,seconds
"text=""Obama""",2012-06-04,1057.155,seconds
"text=""Obama""",2012-06-05,1030.622,seconds
"text=""Obama""",2012-06-06,1089.733,seconds
"text=""Obama""",2012-06-07,1024.902,seconds
"text=""Obama""",2012-06-08,896.122,seconds
"text=""Obama""",2012-06-09,499.057,seconds
"text=""Obama""",2012-06-10,385.694,seconds
"text=""Obama""",2012-06-11,731.106,seconds
"text=""Obama""",2012-06-12,900.341,seconds
"text=""Obama""",2012-06-13,910.902,seconds
"text=""Obama""",2012-06-14,1058.455,seconds
"text=""Obama""",2012-06-15,801.465,seconds
"text=""Obama""",2012-06-16,343.815,seconds
"text=""Obama""",2012-06-17,393.688,seconds
"text=""Obama""",2012-06-18,896.330,seconds
"text=""Obama""",2012-06-19,795.803,seconds
"text=""Obama""",2012-06-20,844.129,seconds
"text=""Obama""",2012-06-21,1009.158,seconds
"text=""Obama""",2012-06-22,699.666,seconds
"text=""Obama""",2012-06-23,417.866,seconds
"text=""Obama""",2012-06-24,458.133,seconds
"text=""Obama""",2012-06-25,887.803,seconds
"text=""Obama""",2012-06-26,956.958,seconds
"text=""Obama""",2012-06-27,939.979,seconds
"text=""Obama""",2012-06-28,1120.134,seconds
"text=""Obama""",2012-06-29,1191.796,seconds
"text=""Obama""",2012-06-30,530.146,seconds
"text=""Obama""",2012-07-01,466.811,seconds
"text=""Obama""",2012-07-02,851.800,seconds
"text=""Obama""",2012-07-03,821.403,seconds
"text=""Obama""",2012-07-04,411.160,seconds
"text=""Obama""",2012-07-05,859.818,seconds
"text=""Obama""",2012-07-06,852.207,seconds
"text=""Obama""",2012-07-07,476.237,seconds
"text=""Obama""",2012-07-08,486.626,seconds
"text=""Obama""",2012-07-09,930.886,seconds
"text=""Obama""",2012-07-10,990.849,seconds
"text=""Obama""",2012-07-11,928.337,seconds
"text=""Obama""",2012-07-12,951.023,seconds
"text=""Obama""",2012-07-13,940.003,seconds
"text=""Obama""",2012-07-14,697.159,seconds
"text=""Obama""",2012-07-15,592.630,seconds
"text=""Obama""",2012-07-16,1107.158,seconds
"text=""Obama""",2012-07-17,1033.642,seconds
"text=""Obama""",2012-07-18,882.041,seconds
"text=""Obama""",2012-07-19,814.290,seconds
"text=""Obama""",2012-07-20,320.750,seconds
"text=""Obama""",2012-07-21,108.794,seconds
"text=""Obama""",2012-07-22,356.858,seconds
"text=""Obama""",2012-07-23,317.663,seconds
"text=""Obama""",2012-07-24,801.471,seconds
"text=""Obama""",2012-07-25,742.198,seconds
"text=""Obama""",2012-07-26,655.993,seconds
"text=""Obama""",2012-07-27,727.567,seconds
"text=""Obama""",2012-07-28,378.554,seconds
"text=""Obama""",2012-07-29,413.139,seconds
"text=""Obama""",2012-07-30,785.652,seconds
"text=""Obama""",2012-07-31,641.500,seconds
"text=""Obama""",2012-08-01,599.316,seconds
"text=""Obama""",2012-08-02,627.230,seconds
"text=""Obama""",2012-08-03,535.908,seconds
"text=""Obama""",2012-08-04,352.909,seconds
"text=""Obama""",2012-08-05,248.430,seconds
"text=""Obama""",2012-08-06,416.343,seconds
"text=""Obama""",2012-08-07,788.827,seconds
"text=""Obama""",2012-08-08,979.301,seconds
"text=""Obama""",2012-08-09,918.455,seconds
"text=""Obama""",2012-08-10,748.108,seconds
"text=""Obama""",2012-08-11,984.495,seconds
"text=""Obama""",2012-08-12,715.383,seconds
"text=""Obama""",2012-08-13,957.355,seconds
"text=""Obama""",2012-08-14,1105.876,seconds
"text=""Obama""",2012-08-15,1238.691,seconds
"text=""Obama""",2012-08-16,1232.112,seconds
"text=""Obama""",2012-08-17,1101.733,seconds
"text=""Obama""",2012-08-18,658.900,seconds
"text=""Obama""",2012-08-19,716.541,seconds
"text=""Obama""",2012-08-20,883.143,seconds
"text=""Obama""",2012-08-21,943.211,seconds
